City,SCHOOL_CODE,AC_YEAR,Name,Locality,Street Address,VILLAGE_NAME,State,Pincode,,,,h_place_id,h_category,h_col,h_word,h_name,h_address
TUMAKURU MADHUGIRI,29310403901,2015-16,GOVT LOWER PRIMARY SCHOOL VENKATAPURA,MADHUGIRI,GANJALA GUNTE,VENKATAPURA,Karnataka,572132,,,,ChIJdYy7vvEtsDsRNXQuXc5ivtw,B,Locality,madhugiri,"Government First Grade College, Madhugiri","Pavagada Road, Behind Government High School, Madhugiri, Tumakuru, Karnataka 572132, India"
TUMAKURU MADHUGIRI,29310404001,2015-16,GOVT LOWER PRIMARY SCHOOL SHAMBONAHALLI,MADHUGIRI,GANJALA GUNTE,SHAMBONAHALLI,Karnataka,572132,,,,ChIJdYy7vvEtsDsRNXQuXc5ivtw,B,Locality,madhugiri,"Government First Grade College, Madhugiri","Pavagada Road, Behind Government High School, Madhugiri, Tumakuru, Karnataka 572132, India"
TUMAKURU MADHUGIRI,29310404801,2015-16,GOVT LOWER PRIMARY SCHOOL CHIKKA YELKURU,MADHUGIRI,YALKUR,CHIKKAYELKUR,Karnataka,572124,,,,ChIJdYy7vvEtsDsRNXQuXc5ivtw,B,Locality,madhugiri,"Government First Grade College, Madhugiri","Pavagada Road, Behind Government High School, Madhugiri, Tumakuru, Karnataka 572132, India"
TUMAKURU MADHUGIRI,29310404901,2015-16,GOVT LOWER PRIMARY SCHOOL DADAGONDANAHALLY,MADHUGIRI,YALKUR,DADAGONDANAHALLI,Karnataka,572124,,,,ChIJdYy7vvEtsDsRNXQuXc5ivtw,B,Locality,madhugiri,"Government First Grade College, Madhugiri","Pavagada Road, Behind Government High School, Madhugiri, Tumakuru, Karnataka 572132, India"
TUMAKURU MADHUGIRI,29310403401,2015-16,GOVT HIGHER PRIMARY SCHOOL BANDREHALLI,MADHUGIRI,GANJALA GUNTE,BANDREHALLI,Karnataka,572132,,,,ChIJdYy7vvEtsDsRNXQuXc5ivtw,B,Locality,madhugiri,"Government First Grade College, Madhugiri","Pavagada Road, Behind Government High School, Madhugiri, Tumakuru, Karnataka 572132, India"
TUMAKURU MADHUGIRI,29310625301,2015-16,GOVT HIGHER PRIMARY SCHOOL KU.DEVASTHANA,SIRA,THALAGUNDA,CHIKKATHIMMANAHALLY,Karnataka,572125,,,,,,,,,
BELAGAVI,29010202801,2015-16,K.H.P.S. DASTIKOPP,BAILHONGAL,M.K.HUBLI,DASTIKOPP,Karnataka,591153,,,,,,,,,
BELAGAVI,29010202802,2015-16,U.L.P.S. DASTIKOPP,BAILHONGAL,M.K.HUBLI,DASTIKOPP,Karnataka,591153,,,,,,,,,
BELAGAVI,29010202901,2015-16,K.H.P.S. DEVARSHIGIHALLI,BAILHONGAL,M.K.HUBLI,DEVARSHIGIHALLI,Karnataka,591153,,,,,,,,,
TUMAKURU MADHUGIRI,29310318401,2015-16,GOVT HIGHER PRIMARY SCHOOL MALLEKAVU,KORATAGERE,BOODAGAVI,MALLEKAVU,Karnataka,572129,,,,,,,,,
TUMAKURU MADHUGIRI,29310317401,2015-16,GOVT LOWER PRIMARY SCHOOL IRAKASANDRA,KORATAGERE,YELERAMPURA,IRAKASANDRA,Karnataka,572129,,,,,,,,,
BELAGAVI,29010304309,2015-16,KRINTIVEER SANGOLI RAYANNA HIGH SCHOOL NEHARU NAGAR,BELGAUM CITY,PHQ,W.NO.43.BGM.CITY.,Karnataka,590010,,,,ChIJqwjN4UhhvzsRnTeWvAhFKg8,B,Pincode,590010,KRANTIVEER SANGOLLI RAYANNA COLLEGE OF EDUCATION,"In Front Of Mujawar Arcade, Nehru Nagar, Belagavi, Karnataka 590010, India"
TUMAKURU MADHUGIRI,29310425009,2015-16,GOVT LOWER PRIMARY SCHOOL DANDIPURA,MADHUGIRI,KODIGENAHALLY,KODIGENAHALLI,Karnataka,572127,,,,ChIJdYy7vvEtsDsRNXQuXc5ivtw,B,Locality,madhugiri,"Government First Grade College, Madhugiri","Pavagada Road, Behind Government High School, Madhugiri, Tumakuru, Karnataka 572132, India"
BELAGAVI,29011202001,2015-16,KANNADA HIGHER PRIMARY SCHOOL DASANAL,SOUNDATTI,SATTIGERI,DASANAL,Karnataka,591129,,,,ChIJu44-XyphvzsRrG9eqYhO5g0,C,City,belagavi,Bapuji Kannada Higher Primary school,"Reveave Colony Kanbargi Road, Belagavi, Karnataka 590017, India"
BELAGAVI,29011215804,2015-16,GAVISIDDPPA BELWADI HIGHSCHOOL (AIDED) SOUNDATTI,SOUNDATTI,GURLA HOSUR,WARD NO 22,Karnataka,591126,,,,,,,,,
BELAGAVI,29011213704,2015-16,B.B.MAMADAPUR HIGHSCHOOL (AIDED) SOUNDATTI,SOUNDATTI,SOUNDATTI NORTH,WARD NO 1,Karnataka,591126,,,,,,,,,
BELAGAVI,29011213705,2015-16,SHRI KADA SIDDESHWARA HIGHSCHOOL (AIDED) SOUNDATTI,SOUNDATTI,SOUNDATTI NORTH,WARD NO 1,Karnataka,591126,,,,ChIJ96ZS97r6wDsRSZia1B2QnD8,C,City,belagavi,shree kadashiddeshwar high school benadi,"Belagavi, Karnataka 591215, India"
MYSURU,29260908801,2015-16,"GOVERNMENT HIGHER PRIMARY SCHOOL IMMAVU,  IMMAVU",NANJANAGUD,HULIMAVU,IMMAVU ,Karnataka,571323,,,,ChIJNYQJuWV6rzsRcD62jFMD9uY,C,City,mysuru,Government Higher Primary School,"Hebbal, North Zone, Park, Kumbara Koppal, Mysuru, Karnataka 570016, India"
MYSURU,29260602204,2015-16,"SUPRITH EDUCATIONAL & HEALTH TRUST, ANKANAHALLI",KRISHNARAJANAGARA,MELURU,ANKANAHALLI,Karnataka,571604,,,,,,,,,
MYSURU,29260602301,2015-16,"GOVT HIGHER PRIMARY SCHOOL, MIRLE",KRISHNARAJANAGARA,MIRLE,HALE MIRLE,Karnataka,571603,,,,ChIJ_4nYYVVlrzsRUF3PZ-MLxh4,C,City,mysuru,Govt Higher Primary School,"Near Aravindnagar Main Road, Arvindnagar, Mysuru, Karnataka 570023, India"
MYSURU,29260612801,2015-16,"GOVT LOWER PRIMARY SCHOOL, GORAGUNDI",KRISHNARAJANAGARA,KAGGERE,GORAGUNDI,Karnataka,571602,,,,ChIJR1sHum6HpTsRlSm6UVbWNd0,B,Pincode,571602,Government Lower Primary School,"Mallinatha Pure, Mysore, SH-57, Mysore Road, Mysore, Mysore, Karnataka 571602, India"
MYSURU,29260612901,2015-16,"GOVT LOWER PRIMARY SCHOOL, MUDALAKOPPALU",KRISHNARAJANAGARA,KAGGERE,MUDALAKOPPALU,Karnataka,571602,,,,ChIJR1sHum6HpTsRlSm6UVbWNd0,B,Pincode,571602,Government Lower Primary School,"Mallinatha Pure, Mysore, SH-57, Mysore Road, Mysore, Mysore, Karnataka 571602, India"
BELAGAVI,29010410701,2015-16,KANNADA HIGHER PRIMARY SCHOOL SULEBHAVI,BELGAUM RURAL.,MARIHAL,SULEBHAVI,Karnataka,591103,,,,ChIJu44-XyphvzsRrG9eqYhO5g0,C,City,belagavi,Bapuji Kannada Higher Primary school,"Reveave Colony Kanbargi Road, Belagavi, Karnataka 590017, India"
BELAGAVI,29010301702,2015-16,MARATHI LOWER PRIMARY SCHOOL NO.37 NANAWADI,BELGAUM CITY,TILAKWADI ( MHPS.9 ),W.NO.17.BGM.CITY.,Karnataka,590009,,,,ChIJ3doRlYpjvzsRwXgILOizTNo,C,City,belagavi,Marathi Primary School Play Ground,"Ganeshpur, Belagavi, Karnataka 591108, India"
BELAGAVI,29010301703,2015-16,ENGLISH HIGHER PRIMARY DEVINE PROVIDENCE SCHOOL GOAVES,BELGAUM CITY,TILAKWADI ( MHPS.9 ),W.NO.17.BGM.CITY.,Karnataka,590006,,,,ChIJNdMGVZtmvzsRkh78MxHVJBQ,B,Pincode,590006,Divine Providence English Medium High School,"Millenium Garden- Party Lawns, Shukrawar Peth Rd, Tilakwadi, Belagavi, Karnataka 590006, India"
TUMAKURU MADHUGIRI,29310412501,2015-16,GOVT LOWER PRIMARY SCHOOL BORAMUTHANAHALLI,MADHUGIRI,RANTAVALALU,BORAMUTTANAHALLI,Karnataka,572132,,,,ChIJdYy7vvEtsDsRNXQuXc5ivtw,B,Locality,madhugiri,"Government First Grade College, Madhugiri","Pavagada Road, Behind Government High School, Madhugiri, Tumakuru, Karnataka 572132, India"
TUMAKURU MADHUGIRI,29310412701,2015-16,GOVT HIGHER PRIMARY SCHOOL MAYAGONDANAHALLI,MADHUGIRI,RANTAVALALU,MAYAGONDANAHALLI,Karnataka,572132,,,,ChIJdYy7vvEtsDsRNXQuXc5ivtw,B,Locality,madhugiri,"Government First Grade College, Madhugiri","Pavagada Road, Behind Government High School, Madhugiri, Tumakuru, Karnataka 572132, India"
TUMAKURU MADHUGIRI,29310401301,2015-16,GOVT LOWER PRIMARY SCHOOL HOSAHALLI,MADHUGIRI,DABBEGATTA,HOSAHALLI,Karnataka,572132,,,,ChIJdYy7vvEtsDsRNXQuXc5ivtw,B,Locality,madhugiri,"Government First Grade College, Madhugiri","Pavagada Road, Behind Government High School, Madhugiri, Tumakuru, Karnataka 572132, India"
TUMAKURU MADHUGIRI,29310401401,2015-16,GOVT HIGHER PRIMARY SCHOOL K.C.ROPPA,MADHUGIRI,CHINAKA VAJRA,K.C.ROPPA,Karnataka,572132,,,,ChIJdYy7vvEtsDsRNXQuXc5ivtw,B,Locality,madhugiri,"Government First Grade College, Madhugiri","Pavagada Road, Behind Government High School, Madhugiri, Tumakuru, Karnataka 572132, India"
BELAGAVI,29010203101,2015-16,K.H.P.S. DEVAGOAN,BAILHONGAL,BAILUR,DEVAGOAN,Karnataka,591115,,,,,,,,,
BELAGAVI,29010203102,2015-16,K.L.B.S.LINGADALLI DEVAGOAN,BAILHONGAL,BAILUR,DEVAGOAN,Karnataka,591115,,,,,,,,,
BELAGAVI,29010203105,2015-16,STA HIGHSCHOOL (AIDED) DEVAGOAN,BAILHONGAL,BAILUR,DEVAGOAN,Karnataka,591115,,,,ChIJT4-r0KJmvzsRtYb9LpqAEqA,C,City,belagavi,St. Mary's High School,"BC NO 145, CAMP,  , Belagavi, Karnataka 590001, India"
BELAGAVI,29010207909,2015-16,ALAMEEN URDU HIGHSCHOOL (AIDED) M.K.HUBLI,BAILHONGAL,M.K.HUBLI,M.K.HUBLI,Karnataka,591118,,,,ChIJL6905k9hvzsRLxors2x3194,C,City,belagavi,AL AMEEN HIGH SCHOOL,"Union Society, Azam Nagar, Belagavi, Karnataka 590010, India"
BELAGAVI,29010304305,2015-16,URDU LOWER PRIMARY SCHOOL DOORDARSHAN NAGAR TV CENTRE,BELGAUM CITY,SADASHIV NAGAR,W.NO.43.BGM.CITY.,Karnataka,590019,,,,ChIJGTc2zbRmvzsRKsWBMxijl28,C,City,belagavi,Madni Urdu Lower Primary School Belgaum,"Subhash Nagar, Belagavi, Karnataka 590016, India"
BELAGAVI,29010201703,2015-16,K.H.G.S. BELAVADI,BAILHONGAL,BELAVADI,BELAVADI,Karnataka,591104,,,,,,,,,
BELAGAVI,29010201704,2015-16,U.H.P.S. BELAVADI,BAILHONGAL,BELAVADI,BELAVADI,Karnataka,591104,,,,,,,,,
TUMAKURU MADHUGIRI,29310416101,2015-16,GOVT HIGHER PRIMARY SCHOOL DODDERI,MADHUGIRI,DODDERI,DODDERI,Karnataka,572112,,,,ChIJdYy7vvEtsDsRNXQuXc5ivtw,B,Locality,madhugiri,"Government First Grade College, Madhugiri","Pavagada Road, Behind Government High School, Madhugiri, Tumakuru, Karnataka 572132, India"
TUMAKURU MADHUGIRI,29310423201,2015-16,GOVT HIGHER PRIMARY SCHOOL MAIDHANAHALLI,MADHUGIRI,SINGANAHALLY,MAIDHANAHALLI,Karnataka,572127,,,,ChIJdYy7vvEtsDsRNXQuXc5ivtw,B,Locality,madhugiri,"Government First Grade College, Madhugiri","Pavagada Road, Behind Government High School, Madhugiri, Tumakuru, Karnataka 572132, India"
BELAGAVI,29010810001,2015-16,KANNADA LOWER PRIMARY SCHOOL JIKANUR,KHANAPUR,PARISHWAD,JIKANUR,Karnataka,591131,,,,ChIJq6qqemZBvzsRq1DyYRvXgoc,A,VILLAGE_NAME,jikanur,"Lower Primary Kannada Medium School, Jikanur","Jikanur,, Chikkhattiholi, Jikanur, Karnataka 591131, India"
BELAGAVI,29010810101,2015-16,MARATHI LOWER PRIMARY SCHOOL JAMBEGALI,KHANAPUR,HALAGA,JAMBEGALI,Karnataka,591301,,,,ChIJ3doRlYpjvzsRwXgILOizTNo,C,City,belagavi,Marathi Primary School Play Ground,"Ganeshpur, Belagavi, Karnataka 591108, India"
MYSURU,29260335004,2015-16,PRAGATHI VIDYA SAMSTHE HIGH SCHOOL SARAGURU,H.D.KOTE,SARAGUR,SARAGUR WARD-11,Karnataka,571121,,,,ChIJg7xjc8V6rzsRZPxM5d0RUPc,C,City,mysuru,Pragathi Educational And Cultural Trust Registered,"C A 1, Pragathi Vidya Kendra Rd, Bogadi 2nd Stage, TK Layout, Mysuru, Karnataka 570026, India"
MYSURU,29260312906,2015-16,EKALAVYA MODEL RESIDENTIAL SCHOOL,H.D.KOTE,H.D.KOTE,METIKUPPE,Karnataka,571114,,,,,,,,,
BALLARI,29120907205,2015-16,GTLPS THIRUMALANAGARA CAMP,BALLARI EAST,TELUGU BALLARI EAST,SHANKARABANDE,Karnataka,583102,,,,,,,,,
BALLARI,29120906902,2015-16,GULPS RUPANA GUDI,BALLARI EAST,URDU BALLARI EAST,RUPANAGUDI,Karnataka,583102,,,,,,,,,
BELAGAVI,29010818601,2015-16,MARATHI HIGHER PRIMARY SCHOOL SAGARE,KHANAPUR,HALASHI,SAGARE,Karnataka,591120,,,,,,,,,
BELAGAVI,29010818701,2015-16,MARATHI LOWER PRIMARY SCHOOL SULLEGALI,KHANAPUR,NAGARGALI,SULLEGALI,Karnataka,591301,,,,ChIJ3doRlYpjvzsRwXgILOizTNo,C,City,belagavi,Marathi Primary School Play Ground,"Ganeshpur, Belagavi, Karnataka 591108, India"
BELAGAVI,29010404519,2015-16,KANNADA LOWER PRIMARY SCHOOL MALLIKARJUN HIREBAGEWADI,BELGAUM RURAL.,ARALIKATTI,HIREBAGEWADI,Karnataka,591109,,,,ChIJVVVVuX9mvzsR3AL3aCooZeg,C,City,belagavi,GGovt.Kannada Lower Primary School Room No.6,"Chidambar Nagar, Bhagya Nagar, Angol, Belagavi, Karnataka 590006, India"
BELAGAVI,29010402407,2015-16,BALVEER VIDYANIKETAN MARATHI LOWER PRIMARY SCHOOL BELGUNDI,BELGAUM RURAL.,BELGUNDI,BELGUNDI,Karnataka,591108,,,,,,,,,
TUMAKURU MADHUGIRI,29310404101,2015-16,GOVT HIGHER PRIMARY SCHOOL AMARAVATHI,MADHUGIRI,GANJALA GUNTE,AMARAVATHI,Karnataka,572132,,,,ChIJdYy7vvEtsDsRNXQuXc5ivtw,B,Locality,madhugiri,"Government First Grade College, Madhugiri","Pavagada Road, Behind Government High School, Madhugiri, Tumakuru, Karnataka 572132, India"
TUMAKURU MADHUGIRI,29310414301,2015-16,GOVT HIGHER PRIMARY SCHOOL K.T.HALLI,MADHUGIRI,KAVANADALA,K.T.HALLI,Karnataka,572112,,,,ChIJdYy7vvEtsDsRNXQuXc5ivtw,B,Locality,madhugiri,"Government First Grade College, Madhugiri","Pavagada Road, Behind Government High School, Madhugiri, Tumakuru, Karnataka 572132, India"
TUMAKURU MADHUGIRI,29310422301,2015-16,GOVT MODEL HIGHER PRIMARY SCHOOL KADAGATHURU,MADHUGIRI,THERIYUR,KADAGATHUR,Karnataka,572127,,,,ChIJdYy7vvEtsDsRNXQuXc5ivtw,B,Locality,madhugiri,"Government First Grade College, Madhugiri","Pavagada Road, Behind Government High School, Madhugiri, Tumakuru, Karnataka 572132, India"
TUMAKURU MADHUGIRI,29310410001,2015-16,GOVT LOWER PRIMARY SCHOOL NAGALAPURA,MADHUGIRI,MEDIGESI,NAGALAPURA,Karnataka,572133,,,,ChIJdYy7vvEtsDsRNXQuXc5ivtw,B,Locality,madhugiri,"Government First Grade College, Madhugiri","Pavagada Road, Behind Government High School, Madhugiri, Tumakuru, Karnataka 572132, India"
TUMAKURU MADHUGIRI,29310508202,2015-16,ANTHYODAYA  HIGHER PRIMARY SCHOOL MANGALAWADA,PAVAGADA,MAGALAWADA,MANGALAWADA,Karnataka,572116,,,,ChIJYa2NtvH6sDsRSbHbI0umo5Y,B,Pincode,572116,"Anthyodaya Higher Primary School,Arasikere","Arasikere, Karnataka 572116, India"
TUMAKURU MADHUGIRI,29310508203,2015-16,GOVT LOWER PRIMARY SCHOOL V.H PALYA,PAVAGADA,MAGALAWADA,MANGALAWADA,Karnataka,572116,,,,ChIJdYy7vvEtsDsRNXQuXc5ivtw,B,Locality,pavagada,"Government First Grade College, Madhugiri","Pavagada Road, Behind Government High School, Madhugiri, Tumakuru, Karnataka 572132, India"
TUMAKURU MADHUGIRI,29310603507,2015-16,GOVT HIGHER PRIMARY SCHOOL CHIKKAHULIKUNTE,SIRA,DODDA HULIKUNTE,DODDAHULIKUNTE,Karnataka,572113,,,,,,,,,
TUMAKURU MADHUGIRI,29310612708,2015-16,SHANTHALA AIDED HIGH SCHOOL CHIKKANAHALLI,SIRA,KALLAMBELLA,CHIKKANAHALLI,Karnataka,572125,,,,,,,,,
BELAGAVI,29011104105,2015-16,REVAYYA SWAMEEJI KANNADA LOWER PRIMARY SCHOOL HOSAKOTI,RAMDURG,HOSAKOTI,HOSAKOTI,Karnataka,591130,,,,,,,,,
BELAGAVI,29011104202,2015-16,KANNADA LOWER PRIMARY SCHOOL HALLIYAVER TOT HOSAKERI,RAMDURG,MUDAKAVI,HOSAKERI,Karnataka,591127,,,,ChIJVVVVuX9mvzsR3AL3aCooZeg,C,City,belagavi,GGovt.Kannada Lower Primary School Room No.6,"Chidambar Nagar, Bhagya Nagar, Angol, Belagavi, Karnataka 590006, India"
BELAGAVI,29011104203,2015-16,KANNADA LOWER PRIMARY SCHOOL BASAVNAGAR HOSAKERI,RAMDURG,MUDAKAVI,HOSAKERI,Karnataka,591123,,,,ChIJVVVVuX9mvzsR3AL3aCooZeg,C,City,belagavi,GGovt.Kannada Lower Primary School Room No.6,"Chidambar Nagar, Bhagya Nagar, Angol, Belagavi, Karnataka 590006, India"
BELAGAVI,29011100201,2015-16,KANNADA HIGHER PRIMARY SCHOOL ANEGUDDI,RAMDURG,HANAMAPUR,ANEGUDDI,Karnataka,591123,,,,ChIJu44-XyphvzsRrG9eqYhO5g0,C,City,belagavi,Bapuji Kannada Higher Primary school,"Reveave Colony Kanbargi Road, Belagavi, Karnataka 590017, India"
TUMAKURU MADHUGIRI,29310320101,2015-16,KANNIKA VIDYA PEETA HIGHER PRIMARY SCHOOL KORATAGERE,KORATAGERE,KORATAGERE PATTANA,KORATAGERE WARD-9,Karnataka,572129,,,,,,,,,
TUMAKURU MADHUGIRI,29310320301,2015-16,CRECENT ENGLISH HIGHER PRIMARY SCHOOL KORATAGERE,KORATAGERE,KORATAGERE PATTANA,KORATAGERE WARD-11,Karnataka,572129,,,,,,,,,
TUMAKURU MADHUGIRI,29310319501,2015-16,RAVEENDRA BHARATHI HIGHER PRIMARY SCHOOL KORATAGERE,KORATAGERE,KORATAGERE PATTANA,KORATAGERE WARD-3,Karnataka,572129,,,,ChIJ13Y5kRLLsTsRnZzBhBLf0po,B,Locality,koratagere,Ravindra Bharathi High School,"Koratagere, Karnataka 572129, India"
TUMAKURU MADHUGIRI,29310413403,2015-16,MARUTHI AIDED HIGH SCHOO KARPENAHALLI,MADHUGIRI,SAJJEHOSAHALLY,KARPENAHALLI,Karnataka,572112,,,,,,,,,
BELAGAVI,29010810701,2015-16,MARATHI LOWER PRIMARY SCHOOL KARANJAL,KHANAPUR,BIJAGARNI,KARANJAL,Karnataka,591120,,,,ChIJ3doRlYpjvzsRwXgILOizTNo,C,City,belagavi,Marathi Primary School Play Ground,"Ganeshpur, Belagavi, Karnataka 591108, India"
BELAGAVI,29010810801,2015-16,MARATHI LOWER PRIMARY SCHOOL KODAGAI,KHANAPUR,HALAGA,KODAGAI,Karnataka,591301,,,,ChIJ3doRlYpjvzsRwXgILOizTNo,C,City,belagavi,Marathi Primary School Play Ground,"Ganeshpur, Belagavi, Karnataka 591108, India"
BELAGAVI,29010810901,2015-16,MARATHI HIGHER PRIMARY SCHOOL KUSAMALI,KHANAPUR,BAILUR,KUSAMALI,Karnataka,591302,,,,,,,,,
BELAGAVI,29011202601,2015-16,KANNADA HIGHER PRIMARY SCHOOL GORAVANAKOLLA,SOUNDATTI,HOOLI,GORAVANAKOLLA,Karnataka,591116,,,,ChIJu44-XyphvzsRrG9eqYhO5g0,C,City,belagavi,Bapuji Kannada Higher Primary school,"Reveave Colony Kanbargi Road, Belagavi, Karnataka 590017, India"
BELAGAVI,29010410603,2015-16,BHRAMHALING HIGHSCHOOL (AIDED) SULGE (U),BELGAUM RURAL.,MANNUR,SULGE (U),Karnataka,591108,,,,ChIJ_VHptYNjvzsRfAzCbHhESuQ,B,Pincode,591108,Bramhaling High School,"SH 20, Sulga, Karnataka 591108, India"
BELAGAVI,29010410702,2015-16,URDU HIGHER PRIMARY SCHOOL SULEBHAVI,BELGAUM RURAL.,MARIHAL,SULEBHAVI,Karnataka,591103,,,,ChIJP_yOVdllvzsRCv6-C7dqnq4,C,City,belagavi,Govt Urdu Higher Primary School,"No-9, Majagaon, Belagavi, Karnataka 590008, India"
BELAGAVI,29010410704,2015-16,KANNADA HIGHER PRIMARY SCHOOL KALMESHWAR NAGAR SULEBHAVI,BELGAUM RURAL.,MARIHAL,SULEBHAVI,Karnataka,591103,,,,ChIJu44-XyphvzsRrG9eqYhO5g0,C,City,belagavi,Bapuji Kannada Higher Primary school,"Reveave Colony Kanbargi Road, Belagavi, Karnataka 590017, India"
BELAGAVI,29010410705,2015-16,GOVT HIGHSCHOOL SULEBHAVI,BELGAUM RURAL.,MARIHAL,SULEBHAVI,Karnataka,591103,,,,ChIJdypeDi5hvzsRYqmFpAp6LyE,C,City,belagavi,"Government Primary and High School, Vantamuri, Belagavi, Karnataka","Halbhavi Camp, Mahantesh Nagar, Belagavi, Karnataka 590017, India"
TUMAKURU MADHUGIRI,29310508501,2015-16,GOVT LOWER PRIMARY SCHOOL  MUDDAGANAHALLI,PAVAGADA,NYAYADAGUNTE,MUDDAGANAHALLI,Karnataka,572116,,,,ChIJdYy7vvEtsDsRNXQuXc5ivtw,B,Locality,pavagada,"Government First Grade College, Madhugiri","Pavagada Road, Behind Government High School, Madhugiri, Tumakuru, Karnataka 572132, India"
TUMAKURU MADHUGIRI,29310508602,2015-16,GOVT LOWER PRIMARY SCHOOL DEVARAYANAROOPPA,PAVAGADA,NYAYADAGUNTE,NYADAGUNTE,Karnataka,577116,,,,ChIJdYy7vvEtsDsRNXQuXc5ivtw,B,Locality,pavagada,"Government First Grade College, Madhugiri","Pavagada Road, Behind Government High School, Madhugiri, Tumakuru, Karnataka 572132, India"
TUMAKURU MADHUGIRI,29310506601,2015-16,GOVT HIGHER PRIMARY SCHOOL MARIDASANAHALLI,PAVAGADA,MARIDASANAHALLY,MARIDASANAHALLI,Karnataka,572141,,,,ChIJdYy7vvEtsDsRNXQuXc5ivtw,B,Locality,pavagada,"Government First Grade College, Madhugiri","Pavagada Road, Behind Government High School, Madhugiri, Tumakuru, Karnataka 572132, India"
TUMAKURU MADHUGIRI,29310605801,2015-16,GOVT HIGHER PRIMARY SCHOOL CHANGAVARA,SIRA,BEVINAHALLI,CHENGAVARA,Karnataka,572135,,,,,,,,,
TUMAKURU MADHUGIRI,29310506203,2015-16,BALAMITHRA HIGH SCHOOL KENCHAMMANAHALLI,PAVAGADA,LINGDAHALLI,KENCHAMMANAHALLI,Karnataka,561202,,,,,,,,,
TUMAKURU MADHUGIRI,29310506301,2015-16,GOVT HIGHER PRIMARY SCHOOL SASALAKUNTE,PAVAGADA,LINGDAHALLI,SASALAKUNTE,Karnataka,561202,,,,ChIJdYy7vvEtsDsRNXQuXc5ivtw,B,Locality,pavagada,"Government First Grade College, Madhugiri","Pavagada Road, Behind Government High School, Madhugiri, Tumakuru, Karnataka 572132, India"
TUMAKURU MADHUGIRI,29310506302,2015-16,GOVT HIGHER PRIMARY SCHOOL MALLAMMANAHALLI,PAVAGADA,LINGDAHALLI,SASALAKUNTE,Karnataka,561202,,,,ChIJdYy7vvEtsDsRNXQuXc5ivtw,B,Locality,pavagada,"Government First Grade College, Madhugiri","Pavagada Road, Behind Government High School, Madhugiri, Tumakuru, Karnataka 572132, India"
TUMAKURU MADHUGIRI,29310506303,2015-16,GOVT HIGH SCHOOL SASALAKUNTE,PAVAGADA,LINGDAHALLI,SASALAKUNTE,Karnataka,561202,,,,,,,,,
BELAGAVI,29011104101,2015-16,KANNADA HIGHER PRIMARY SCHOOL HOSAKOTI,RAMDURG,HOSAKOTI,HOSAKOTI,Karnataka,591130,,,,ChIJu44-XyphvzsRrG9eqYhO5g0,C,City,belagavi,Bapuji Kannada Higher Primary school,"Reveave Colony Kanbargi Road, Belagavi, Karnataka 590017, India"
BELAGAVI,29011213702,2015-16,KANNADA HIGHER PRIMARY SCHOOL KENCHALARA KOPPA SOUNDATTI,SOUNDATTI,SOUNDATTI NORTH,WARD NO 1,Karnataka,591126,,,,ChIJu44-XyphvzsRrG9eqYhO5g0,C,City,belagavi,Bapuji Kannada Higher Primary school,"Reveave Colony Kanbargi Road, Belagavi, Karnataka 590017, India"
BELAGAVI,29011215801,2015-16,VEERARANI CHANNAMMA HIGHER PRIMARY SCHOOL(AIDED) GURLHOSUR SOUNDATTI,SOUNDATTI,GURLA HOSUR,WARD NO 22,Karnataka,591126,,,,ChIJmzvJTnmewDsRFaKW6bdlDGI,C,City,belagavi,Rani Channamma University Belagavi,"Vidya Sangama, P B R H - 4, Belagavi, Karnataka 591156, India"
BELAGAVI,29011100505,2015-16,VIVEKANAND KANNADA LOWER PRIMARY SCHOOL BATAKURKI .(UNAIDED),RAMDURG,BATAKURKI,BATAKURKI,Karnataka,591123,,,,ChIJxwalam5hvzsRta-INLmvDf0,C,City,belagavi,Kannada Primary School,"4th Cross Rd, Kangrali, Belagavi, Karnataka 590010, India"
TUMAKURU MADHUGIRI,29310624101,2015-16,GOVT HIGH SCHOOL  NARAYANAPURA GATE,SIRA,YARAVARAHALLI,NARAYANAPURA,Karnataka,572139,,,,,,,,,
TUMAKURU MADHUGIRI,29310624102,2015-16,GOVT LOWER PRIMARY SCHOOL NARAYANAPURA PALYA,SIRA,YARAVARAHALLI,NARAYANAPURA,Karnataka,572139,,,,,,,,,
TUMAKURU MADHUGIRI,29310605203,2015-16,GOVT LOWER PRIMARY SCHOOL OJUGUNTE GOLLARAHATTI HOSA BADAVANE ,SIRA,KOTTA,OJUGUNTE,Karnataka,572137,,,,,,,,,
TUMAKURU MADHUGIRI,29310613104,2015-16,GOVT LOWER PRIMARY SCHOOL MAGODU KRUSHI COLONY,SIRA,HONNAGONDANAHALLY,MAGODU,Karnataka,572137,,,,,,,,,
BELAGAVI,29011105011,2015-16,ABAKANAVAR CHAITANYA GURUKUL KANNADA HIGHER PRIMARY SCHOOL KATKOL,RAMDURG,KATKOL,KATKOL,Karnataka,591114,,,,,,,,,
BELAGAVI,29011105101,2015-16,KANNADA LOWER PRIMARY SCHOOL KALMAD,RAMDURG,HANAMAPUR,KALMAD,Karnataka,591123,,,,ChIJVVVVuX9mvzsR3AL3aCooZeg,C,City,belagavi,GGovt.Kannada Lower Primary School Room No.6,"Chidambar Nagar, Bhagya Nagar, Angol, Belagavi, Karnataka 590006, India"
