City,SCHOOL_CODE,AC_YEAR,Name,Locality,Street Address,VILLAGE_NAME,State,Pincode,Place Id,Place Id Filter,h_place_id,h_name,h_category,h_col,h_word
UDAIPUR,8260302711,2015-16,IIRAAS KIDS PUBLIC SCHOOL UPS ,MAVLI,G.U.P.S(CHSYALA KHEDA),INTALI,Rajasthan,313205,,,,,,,
CHURU,8040701701,2015-16,GPS BENATHA OMJI (DUNKER),BIDASAR,GSS DUNKAR ,BAINATHA UMJI,Rajasthan,331501,,,,,,,
CHURU,8040102402,2015-16,VEENAWADHINI UPS ,TARANAGAR,"MEGASAR,DULERI,GGUPS",JHAJHANI,Rajasthan,331304,,,,,,,
CHURU,8040102404,2015-16,GUPS ,TARANAGAR,"MEGASAR,DULERI,GGUPS",JHAJHANI,Rajasthan,331304,,ChIJQ_uzsjnUajkRI1COeCesKJE,ChIJ_fgJxMd4FDkRv9Ba2Mh5B-U,Gups Dhanabhakaran,B,Pincode,331304
CHURU,8040102501,2015-16,GGUPS SANSKRIT(G.) ,TARANAGAR,"PUNARAS,MADAWAS,GUPS",PUNRAS,Rajasthan,331304,,,,,,,
GANGANAGAR,8010853001,2015-16,PVT.CLR MEM UPPPER PRIMARY SCH ,SURATGARH,GUPS 1-2 GPM,330 RD,Rajasthan,335804,,,,,,,
GANGANAGAR,8010805705,2015-16,"GOVT.SEN.SEC.SCH, BHAGWANGARH",SURATGARH,GUPS 22 LGW,5 DBN (BHAGWANGARH),Rajasthan,335804,,,,,,,
GANGANAGAR,8010860101,2015-16,"PVT.SURATGARH PUBLICUPPER.PRIMARY.SCH,SURATGARH",SURATGARH,SURJI DEVI SURATGARH,NP SURATGARH_WARD 10,Rajasthan,335004,,,ChIJ1SRpnkwNFjkRiE6-v0Og6yQ,SURATGARH PUBLIC SCHOOL,B,Locality,suratgarh
GANGANAGAR,8010821406,2015-16,PVT. SURATGARH PUBLIC SCHOOL ,SURATGARH,GPS BHERUPURA SILWANI,AMARPURA JATAN,Rajasthan,335804,,,,,,,
CHURU,8040700104,2015-16,GUPS SANSKRIT   BUDHAGARH,BIDASAR,GGUPS CHADWAS,CHADWAS,Rajasthan,331503,,,,,,,
CHURU,8040700105,2015-16,VINOD BAL BHARTI ,BIDASAR,GGUPS CHADWAS,CHADWAS,Rajasthan,331503,,,,,,,
CHURU,8040705102,2015-16,GGSS  ,BIDASAR,GGSS LALGARH ,LALGARH,Rajasthan,331518,,,,,,,
CHURU,8040705103,2015-16,GSSS ,BIDASAR,GGSS LALGARH ,LALGARH,Rajasthan,331518,,,,,,,
CHURU,8040704703,2015-16,GPS DHANI GONNATAL ,BIDASAR,GPS KALYANSAR ,KALYANSAR,Rajasthan,331518,,,,,,,
CHURU,8040704704,2015-16,GPS AANCHRO KI DHANI ,BIDASAR,GPS KALYANSAR ,KALYANSAR,Rajasthan,331518,,,,,,,
CHURU,8040704705,2015-16,M.DAYANAND SARSWATI UP SS ,BIDASAR,GPS KALYANSAR ,KALYANSAR,Rajasthan,331518,,,,,,,
CHURU,8040704801,2015-16,GPS BHOM NABBASAR,BIDASAR,GPS KALYANSAR ,BHOM NBBASAR,Rajasthan,331518,,,,,,,
GANGANAGAR,8010926601,2015-16,GOVT.PRIMARY SCH. 2 K B,ANOOPGARH,GUPS 12 AB,2 KB,Rajasthan,335701,,,,,,,
GANGANAGAR,8010927001,2015-16,GOVT.PRIMARY SCH. ,ANOOPGARH,GUPS 12 AB,4 PGM,Rajasthan,335701,,,,,,,
GANGANAGAR,8010927101,2015-16,GOVT.PRIMARY SCH. ,ANOOPGARH,GPS 7 A,3 PGM,Rajasthan,335703,,,,,,,
GANGANAGAR,8010849802,2015-16,PVT.J.P PUBLIC UPPER PRIMARY SCHOOL,SURATGARH,GUPS 2 KSR,1 KSR,Rajasthan,335804,,,,,,,
CHURU,8040115603,2015-16,NAV SANSKAR ACADEMY TARANAGAR,TARANAGAR,"TARANAGAR NO.3,GUPS",NP TRNGR_WARD NO 19,Rajasthan,331304,,,,,,,
CHURU,8040115701,2015-16,PRENA NATIO. NP TRN WARD NO.20,TARANAGAR,"TARANAGAR NO.3,GUPS",NP TRNGR_WARD NO 20,Rajasthan,331304,,,,,,,
CHURU,8040115801,2015-16,"BHART BAHRTI NP TRN_WARD NO,21",TARANAGAR,"TARANAGAR NO.3,GUPS",NP TRNGR_WARD NO 21,Rajasthan,331304,,,,,,,
CHURU,8040115901,2015-16,GSS JAMOS NP TARANAGAR_WARD NO.22,TARANAGAR,"TARANAGAR NO.3,GUPS",NP TRNGR_WARD NO 22,Rajasthan,331304,,,,,,,
CHURU,8040704904,2015-16,VIDHYA BHARTI MIDDLE SCHOOL  ,BIDASAR,GPS KALYANSAR ,JYAK,Rajasthan,331518,,,,,,,
CHURU,8040704905,2015-16,SARSWATI SIKSHAN SANSHTAN ,BIDASAR,GPS KALYANSAR ,JYAK,Rajasthan,331518,,,ChIJiUjDIEAREzkRjz6x77vTMHU,"Sarswati Sikshan Sansthan, Norangpura",C,City,churu
CHURU,8040704907,2015-16,GPS RASLI TAL ,BIDASAR,GPS KALYANSAR ,JYAK,Rajasthan,331518,,,,,,,
CHURU,8040705002,2015-16,GPS CHANDLAI,BIDASAR,GPS KALYANSAR ,NBBASAR,Rajasthan,331518,,,,,,,
CHURU,8040705004,2015-16,GSKS DHANI KHARKHALI,BIDASAR,GPS KALYANSAR ,NBBASAR,Rajasthan,331518,,,,,,,
GANGANAGAR,8010850009,2015-16,PVT. SANT MERY MODAL 28 PBN,SURATGARH,GUPS 2 KSR,BHAGWANSAR,Rajasthan,335804,,,,,,,
GANGANAGAR,8010850104,2015-16,"GOVT.PRIMARY.SCH, ",SURATGARH,GUPS 185 RD B ,BHOJEWALA,Rajasthan,335804,,ChIJGW9jQlVyFjkRP599aqSkFoU,,,,,
UDAIPUR,8261309806,2015-16,G.P.S.GHATA PHALA,FALASIYA,G.U.P.S.(TUMDAR),AAMOD,Rajasthan,313701,,,,,,,
UDAIPUR,8260710704,2015-16,G.P.S.MANSA FALA,JHADOL (PH),G.P.S.(BANSWARI),SULTAN JI KA KHERVADA,Rajasthan,313702,,,,,,,
GANGANAGAR,8010744401,2015-16,SHIKSHA KARMI PRIMARY ,RAISINGHNAGAR,SKS 9 BGD A,9 BGD,Rajasthan,335051,,,,,,,
GANGANAGAR,8010744501,2015-16,GOVT PRIMARY SCH 7 PTD,RAISINGHNAGAR,GPS 9 KSD,7 PTD B,Rajasthan,335051,,,,,,,
GANGANAGAR,8010744801,2015-16,GOVT UPPER  PRIMARY SCH 6 PTD,RAISINGHNAGAR,GPS 9 KSD,6 PTD A,Rajasthan,335051,,,,,,,
GANGANAGAR,8010744901,2015-16,GOVT PRIMARY SCH ,RAISINGHNAGAR,GPS 70 NP,53 NP,Rajasthan,335051,,,,,,,
UDAIPUR,8260114402,2015-16,G.P.S.PALAVA GHATI,GOGUNDA,G.U.P.S.(MADA),UNDITHAL,Rajasthan,313705,,,,,,,
UDAIPUR,8260108718,2015-16,SARASWATI NIKETAN,GOGUNDA,G.U.P.S.(CHAPRA),GOGUNDA,Rajasthan,313705,,,,,,,
UDAIPUR,8260108401,2015-16,G.P.S.,GOGUNDA,G.U.P.S.(MOTAVIDA),UNDARI,Rajasthan,313705,,,,,,,
UDAIPUR,8260326901,2015-16,G.P.S.BAPAR GHASA,MAVLI,G.U.P.S.(DURGAVT NOHRA),BAPER,Rajasthan,313210,,,,,,,
CHURU,8040102505,2015-16,GSSS ,TARANAGAR,"PUNARAS,MADAWAS,GUPS",PUNRAS,Rajasthan,331304,,,,,,,
CHURU,8040102506,2015-16,SWAMI VIV.SHIK.,TARANAGAR,"PUNARAS,MADAWAS,GUPS",PUNRAS,Rajasthan,331304,,,,,,,
CHURU,8040102508,2015-16,GRAMIN PUBLIC SEC SCHOOL POONRAS,TARANAGAR,"PUNARAS,MADAWAS,GUPS",PUNRAS,Rajasthan,331304,,,,,,,
CHURU,8040102901,2015-16,GUPS MANDAVAS,TARANAGAR,"PUNARAS,MADAWAS,GUPS",MANDAWAS,Rajasthan,331304,,,,,,,
GANGANAGAR,8010845203,2015-16,PVT. JAGATGURU UP. SCHOOL RAJIYASAR,SURATGARH,GUPS 92.600 RDR,RAJIASAR GHAWN,Rajasthan,335804,,,,,,,
GANGANAGAR,8010814701,2015-16,PVT.B R KAYAL MEM.UPS 22 STB,SURATGARH,GUPS G RAMSARA JAKHRAN,22 STB (B),Rajasthan,335804,,,,,,,
GANGANAGAR,8010814702,2015-16,PVT.SWAMI BEBEKANAND UPS 22 STB,SURATGARH,G.S.S.S. SURATGARH,22 STB (B),Rajasthan,335804,,,,,,,
GANGANAGAR,8010813901,2015-16,"GOVT.PRIMARY.SCH, 7 SHPD A",SURATGARH,GUPS 3 SHPD,7 SHPD (A),Rajasthan,335704,,,,,,,
CHURU,8040705104,2015-16,GSKS KARNADI ,BIDASAR,GGSS LALGARH ,LALGARH,Rajasthan,331518,,,,,,,
CHURU,8040705105,2015-16,SARSAVATI SHISHU VIDYA NIKETAN,BIDASAR,GGSS LALGARH ,LALGARH,Rajasthan,331518,,,,,,,
CHURU,8040705106,2015-16,DIGAMBER JAIN ,BIDASAR,GGSS LALGARH ,LALGARH,Rajasthan,331518,,,,,,,
CHURU,8040705107,2015-16,GPS DOLLAI TAL ,BIDASAR,GGSS LALGARH ,LALGARH,Rajasthan,331518,,,,,,,
CHURU,8040704901,2015-16,GSS ,BIDASAR,GPS KALYANSAR ,JYAK,Rajasthan,331518,,,,,,,
CHURU,8040103003,2015-16,GSSS KOHIANA,TARANAGAR,"KOHINA,GGUPS",KOHINA,Rajasthan,331304,,,,,,,
CHURU,8040103004,2015-16,JAYOTI PUBLIC SCHOOL ,TARANAGAR,"KOHINA,GGUPS",KOHINA,Rajasthan,331304,,,ChIJP8bl7rNkFDkRjUDsYP40UuM,Jyoti.public.ser.sec.school.kohina,A,VILLAGE_NAME,kohina
CHURU,8040103005,2015-16,SHIV SS UPS ,TARANAGAR,"KOHINA,GGUPS",KOHINA,Rajasthan,331304,,,,,,,
GANGANAGAR,8010849901,2015-16,"GOVT.PRIMARY.SCH, ",SURATGARH,GUPS 28 PBN,3 SGM,Rajasthan,335804,,ChIJGW9jQlVyFjkRP599aqSkFoU,,,,,
GANGANAGAR,8010850002,2015-16,PVT. CHANDER PUBLIC UPPER PROMARY SCHOOL,SURATGARH,GUPS 2 KSR,BHAGWANSAR,Rajasthan,335804,,,,,,,
GANGANAGAR,8010850006,2015-16,GOVT.SEC.SCH.  ,SURATGARH,G.S.S.S. SURATGARH,BHAGWANSAR,Rajasthan,335804,,,,,,,
GANGANAGAR,8010951307,2015-16,GOVT. PRIMARY SCH. 9 SJM,ANOOPGARH,GUPS 12 SJM,10 SJM,Rajasthan,335701,,,,,,,
CHURU,8040115902,2015-16,ADRSH VIDYA NP TRN_WARD NO.22,TARANAGAR,"TARANAGAR NO.3,GUPS",NP TRNGR_WARD NO 22,Rajasthan,331304,,,,,,,
CHURU,8040116002,2015-16,BANECHAND S.NP TRN_WARD NO.23,TARANAGAR,"TARANAGAR NO.3,GUPS",NP TRNGR_WARD NO 23,Rajasthan,331304,,,,,,,
CHURU,8040116004,2015-16,GGSSS S.D.K. TRN_WARD NO.23,TARANAGAR,"TARANAGAR NO.3,GUPS",NP TRNGR_WARD NO 23,Rajasthan,331304,,,,,,,
CHURU,8040116005,2015-16,MADRASA ISLA FAIJUL ULOOM TARANAGAR,TARANAGAR,"TARANAGAR NO.4,GUPS",NP TRNGR_WARD NO 23,Rajasthan,331304,,,,,,,
CHURU,8040707402,2015-16,SANJAY VERSHA SISHU VATIKA AVM BIDASAR,BIDASAR,GSS DARIBA ,NP BIDASAR_WARD NO 01,Rajasthan,331501,,,,,,,
CHURU,8040707403,2015-16,VIDYA BHARTI SSS W.N.01 BIDASAR,BIDASAR,GSS DARIBA ,NP BIDASAR_WARD NO 01,Rajasthan,331501,,,,,,,
CHURU,8040412806,2015-16,LIBRITY EDUCATION CHURU,CHURU,"CHURU,GUPS NO.14,GUPS",NP CHURU_WARD NO 10,Rajasthan,331001,,,,,,,
CHURU,8040412807,2015-16,MADRASA D.M. MEMORIAL CHURU,CHURU,"CHURU,GUPS NO.14,GUPS",NP CHURU_WARD NO 10,Rajasthan,331001,,,,,,,
UDAIPUR,8260710801,2015-16,G.U.P.S.,JHADOL (PH),G.U.P.S.(KOCHALA),KOCHLA,Rajasthan,313702,,ChIJ8WDLXzn6azkRyQ3rD2XQxS0,,,,,
UDAIPUR,8260800103,2015-16,G.SEC.S.,KHERWARA,G.P.S.(KATEVDI),BADLA,Rajasthan,313802,,,,,,,
UDAIPUR,8260800109,2015-16,ABHI NANDAN PABLIC  SES S,KHERWARA,G.P.S.(KATEVDI),BADLA,Rajasthan,313803,,,,,,,
UDAIPUR,8260719102,2015-16,G.P.S.KHERAFALA,JHADOL (PH),G.U.P.S.(UPRETA),THOBABADA,Rajasthan,313701,,,,,,,
GANGANAGAR,8010745301,2015-16,GOVT UPPER PRIMARY SCH ,RAISINGHNAGAR,GPS 3  NZPD,6 NZPD,Rajasthan,335706,,,,,,,
GANGANAGAR,8010745601,2015-16,GOVT PRIMARY SCH ,RAISINGHNAGAR,GPS 3  NZPD,4 NZPD,Rajasthan,335051,,,,,,,
GANGANAGAR,8010508001,2015-16,GOVT.PRIMARY SCH. 16BLD(A),VIJAYNAGAR,GUPS 1 DJM,16 BLD (A),Rajasthan,335704,,,,,,,
GANGANAGAR,8010508201,2015-16,GOVT.UPPER PRIMARY SCH.16 BLD(C),VIJAYNAGAR,GUPS 1 DJM,16 BLD (C),Rajasthan,335703,,,,,,,
GANGANAGAR,8010508203,2015-16,PVT.SWAMI AADARSH  UPS  16BLD(C),VIJAYNAGAR,GUPS 1 DJM,16 BLD (C),Rajasthan,335703,,,,,,,
UDAIPUR,8260304901,2015-16,G.S.SEC.S.,MAVLI,G.U.P.S.(DINGARKIYA),MAHUDA,Rajasthan,313204,,,,,,,
UDAIPUR,8260206701,2015-16,G.U.P.S.HAWALA KHURD,BADGAON,G.U.P.S.(HAWALA KALA),HAWALA  KHURD,Rajasthan,313025,,,,,,,
UDAIPUR,8260206801,2015-16,G.P.S.BRAHMANO KA ,BADGAON,G.U.P.S.(MORWANIYA),VARDA,Rajasthan,313011,,,,,,,
UDAIPUR,8260206804,2015-16,G.S.SEC.S.,BADGAON,G.U.P.S.(MORWANIYA),VARDA,Rajasthan,313011,,,,,,,
CHURU,8040103002,2015-16,GGUPS ,TARANAGAR,"KOHINA,GGUPS",KOHINA,Rajasthan,331304,,ChIJTQap4114EzkRY6RChrdxjrA,,,,,
UDAIPUR,8260304403,2015-16,KRISHNA PUBLIC SCHOOL DHOLI MANGRI,MAVLI,G.U.P.S.(GASHA KHEDI),DOLI MANGRI,Rajasthan,313201,,,,,,,
UDAIPUR,8260304204,2015-16,G.P.S.CHARNI TALAI,MAVLI,G.U.P.S.(PIPROLI),PIPROLI,Rajasthan,313201,,,,,,,
UDAIPUR,8260326502,2015-16,G.P.S.DANG VAD CHANGEDI,MAVLI,G.U.P.S.(DUDHALIYA),BHANDAVAS,Rajasthan,313205,,,,,,,
GANGANAGAR,8010814101,2015-16,GOVT.PRIMARY.SCH. ,SURATGARH,GUPS 3 SHPD,6 SHPD,Rajasthan,335804,,ChIJGW9jQlVyFjkRP599aqSkFoU,,,,,
GANGANAGAR,8010951101,2015-16,GOVT.PRIMARY SCH. ,ANOOPGARH,GUPS 6 APM,24 APD,Rajasthan,335701,,,,,,,
GANGANAGAR,8010951202,2015-16,GOVT.PRIMARY SCH. 23 PTD A,ANOOPGARH,GPS 14-16 SJM,23PTDA,Rajasthan,335701,,,,,,,
GANGANAGAR,8010951301,2015-16,GOVT. PRIMARY SCH. ,ANOOPGARH,GUPS 12 SJM,10 SJM,Rajasthan,335701,,,,,,,
GANGANAGAR,8010846855,2015-16,PVT. LITIL HART W.NO. 26 SURATGARH,SURATGARH,SURJI DEVI SURATGARH,NP SURATGARH  WARD 1,Rajasthan,335804,,,,,,,
CHURU,8040705108,2015-16,V.V.A.SEC.SCHOOL ,BIDASAR,GGSS LALGARH ,LALGARH,Rajasthan,331518,,,,,,,
CHURU,8040705110,2015-16,GPS MEG.KI DHANI ,BIDASAR,GGSS LALGARH ,LALGARH,Rajasthan,331518,,,,,,,
CHURU,8040705113,2015-16,GPS JAJRO KI DHANI ,BIDASAR,GGSS LALGARH ,LALGARH,Rajasthan,331518,,,,,,,
CHURU,8040705201,2015-16,GSSS ,BIDASAR,GUPS INYARA FANTA ,IYARA,Rajasthan,331517,,,,,,,
CHURU,8040103103,2015-16,GGUPS ,TARANAGAR,"BHALERI,TOGAVAS,GUPS",BHALERI,Rajasthan,331304,,ChIJTQap4114EzkRY6RChrdxjrA,,,,,
CHURU,8040103104,2015-16,GSSS ,TARANAGAR,"BHALERI,TOGAVAS,GUPS",BHALERI,Rajasthan,331304,,,,,,,
CHURU,8040103105,2015-16,GUPS SANSKRIT ,TARANAGAR,"BHALERI,TOGAVAS,GUPS",BHALERI,Rajasthan,331304,,,,,,,
GANGANAGAR,8010506601,2015-16,GOVT.PRIMARY SCH. 13 APD (B),VIJAYNAGAR,GPS 10 APD B,13 APD  (B),Rajasthan,335701,,,,,,,
GANGANAGAR,8010746901,2015-16,GOVT UPPER PRIMARY SCH ,RAISINGHNAGAR,SKS 9 BGD A,5 JKM,Rajasthan,335051,,,,,,,
GANGANAGAR,8010746902,2015-16,GOVT PRIMARY SCH ,RAISINGHNAGAR,SKS 9 BGD A,5 JKM,Rajasthan,335051,,,,,,,
GANGANAGAR,8010506001,2015-16,GOVT.PRIMARY SCH. ,VIJAYNAGAR,GPS 10 APD B,3 APD (A),Rajasthan,335704,,,,,,,
GANGANAGAR,8010506401,2015-16,GOVT.PRIMARY SCH. ,VIJAYNAGAR,GPS 10 APD B,9 APD,Rajasthan,335701,,,,,,,
UDAIPUR,8260204110,2015-16,GAURAV ACADEMY,BADGAON,G.U.P.S.(WADA),DHIKALI,Rajasthan,313001,,,,,,,
CHURU,8040116101,2015-16,GANDI VIDHA MANDIR NP TRN_WARD N.24,TARANAGAR,"TARANAGAR NO.3,GUPS",NP TRNGR_WARD NO 24,Rajasthan,331304,,,,,,,
CHURU,8040116302,2015-16,GGUPS ,TARANAGAR,"GAJUWAS,DHANI BHAKRAN,GUPS",GAJUVAS,Rajasthan,331304,,ChIJTQap4114EzkRY6RChrdxjrA,,,,,
CHURU,8040116303,2015-16,GSS ,TARANAGAR,"GAJUWAS,DHANI BHAKRAN,GUPS",GAJUVAS,Rajasthan,331304,,,,,,,
CHURU,8040412808,2015-16,SENT THOMOS CHURU,CHURU,"CHURU,GUPS NO.14,GUPS",NP CHURU_WARD NO 10,Rajasthan,331001,,,,,,,
CHURU,8040412809,2015-16,SETN VICTORIA CHURU,CHURU,"SHARDA,GUPS",NP CHURU_WARD NO 10,Rajasthan,331001,,,,,,,
CHURU,8040412810,2015-16,MADARAS SAAYDNA TOQUIR CHURU,CHURU,"CHURU,GUPS NO.14,GUPS",NP CHURU_WARD NO 10,Rajasthan,331001,,,,,,,
CHURU,8040412901,2015-16,"SHREE ONKAR MEMO. CHLD ACA., CHURU",CHURU,"CHURU,GUPS NO.14,GUPS",NP CHURU_WARD NO 11,Rajasthan,331001,,,,,,,
UDAIPUR,8260719103,2015-16,ARAVALI PS THOBAWARA,JHADOL (PH),G.U.P.S.(UPRETA),THOBABADA,Rajasthan,313701,,,,,,,
UDAIPUR,8260711502,2015-16,G.P.S.PATHARA,JHADOL (PH),G.U.P.S.(ADKALIYA),KANTHARIYA,Rajasthan,313702,,,,,,,
UDAIPUR,8260711503,2015-16,G.P.S.PARAVI,JHADOL (PH),G.U.P.S.(ADKALIYA),KANTHARIYA,Rajasthan,313702,,,,,,,
UDAIPUR,8260711504,2015-16,G.P.S.S.K.S.PAREVI (NALGHATI,JHADOL (PH),G.U.P.S.(ADKALIYA),KANTHARIYA,Rajasthan,313702,,,,,,,
GANGANAGAR,8010508301,2015-16,GOVT.PRIMARY SCH. ,VIJAYNAGAR,GUPS 1 DJM,17 BLD,Rajasthan,335704,,,,,,,
GANGANAGAR,8010508701,2015-16,GOVT.UPPER PRIMARY SCH. ,VIJAYNAGAR,GUPS 1 DJM,1 DJM,Rajasthan,335704,,,,,,,
GANGANAGAR,8010646901,2015-16,"GOVT.PRIMARY SCH.,8 GM (A)",GHARASANA,GUPS 3 GM,8 GM A,Rajasthan,335707,,,,,,,
GANGANAGAR,8010648001,2015-16,"GOVT.PRIMARY SCH.,",GHARASANA,GPS 13 KD,1 KND,Rajasthan,335707,,,,,,,
UDAIPUR,8260206901,2015-16,G.U.P.S.,BADGAON,G.U.P.S.(MORWANIYA),NATHAWATO KA GUDA,Rajasthan,313011,,ChIJ8WDLXzn6azkRyQ3rD2XQxS0,,,,,
UDAIPUR,8260207001,2015-16,G.U.P.S.,BADGAON,G.U.P.S.(MORWANIYA),MORWANIA,Rajasthan,313011,,ChIJ8WDLXzn6azkRyQ3rD2XQxS0,,,,,
UDAIPUR,8260207101,2015-16,G.P.S.,BADGAON,G.U.P.S.(BADANGA),GAHALOTO KA WAS,Rajasthan,313011,,,,,,,
UDAIPUR,8260207201,2015-16,G.P.S.NICHALI ,BADGAON,G.U.P.S.(BADANGA),VIYAL,Rajasthan,313011,,,,,,,
UDAIPUR,8260300130,2015-16,A DIVINE PUBLIC SEC. SCHOOL ,MAVLI,G.U.P.S.(MAVLI),MAVLI,Rajasthan,313203,,,ChIJL5JG3IHYZzkRkbSwnMdtWKw,A Divine Public School,A,VILLAGE_NAME,mavli
UDAIPUR,8260308107,2015-16,NACHIKETA SEC S. ,MAVLI,G.U.P.S.(JUNAWAS),KHEMALI,Rajasthan,313201,,,,,,,
UDAIPUR,8260120401,2015-16,G.P.S.MADRI,GOGUNDA,G.P.S.(BAYANA),MADRI1,Rajasthan,313906,,,,,,,
UDAIPUR,8260204012,2015-16,SHIV PUBLIC SECONDARY SCHOOL,BADGAON,G.U.P.S.(DAGLIYO KI MAGRI,BHUWANA,Rajasthan,313002,,,,,,,
GANGANAGAR,8010846860,2015-16,PVT.SARSWATI SR SEC S GIRL WN 19 SURATGARH,SURATGARH,G.S.S.S. SURATGARH,NP SURATGARH  WARD 1,Rajasthan,335804,,,,,,,
GANGANAGAR,8010846862,2015-16,"PVT.SECRED HEART SEN.SEC. SCH. WN 2,SURATGARH",SURATGARH,SURJI DEVI SURATGARH,NP SURATGARH  WARD 1,Rajasthan,335804,,,,,,,
GANGANAGAR,8010525503,2015-16,PVT.GAURAV BAL MIDDLE SCL 7 GB,VIJAYNAGAR,GPS 6 GB' B,7 GB (A),Rajasthan,335702,,,,,,,
GANGANAGAR,8010675705,2015-16,PVT.NATIONAL PUBLIC SCHOOL ,GHARASANA,GUPS 12 P,11 P,Rajasthan,335711,,,,,,,
CHURU,8040705202,2015-16,GUPS ,BIDASAR,GUPS INYARA FANTA ,IYARA,Rajasthan,331517,,ChIJQ_uzsjnUajkRI1COeCesKJE,,,,,
CHURU,8040705204,2015-16,GPS SKS JINANA TAL INYARA,BIDASAR,GUPS INYARA FANTA ,IYARA,Rajasthan,331517,,,,,,,
CHURU,8040705205,2015-16,KAPIL BAL VIDYA MANDIR INYARA,BIDASAR,GUPS INYARA FANTA ,IYARA,Rajasthan,331517,,,ChIJ2-1uoE3SajkRREBgWfatl8o,Kapil Bal Vidhya Mandir,A,VILLAGE_NAME,iyara
CHURU,8040707305,2015-16,SARSWATI SANSTHAN UDAWALA,BIDASAR,GPS CHIMPLI TALAI UDWALA,UDWALA,Rajasthan,331517,,,,,,,
GANGANAGAR,8010506802,2015-16,GOVT.PRIMARY SCH. ,VIJAYNAGAR,GPS 10 APD B,10 APD (B),Rajasthan,335704,,,,,,,
GANGANAGAR,8010507201,2015-16,GOVT.PRIMARY SCH.,VIJAYNAGAR,GUPS 1 BLM,1 CDM (B),Rajasthan,335704,,,,,,,
GANGANAGAR,8010507401,2015-16,GOVT.SEC.SCL ,VIJAYNAGAR,GOVT.SR.SEC.SCH(BOYS). SVNR,3 LGM,Rajasthan,335703,,,,,,,
GANGANAGAR,8010507402,2015-16,PVT.MATA SARSWATI V.M. SEC. S.,VIJAYNAGAR,GOVT.SR.SEC.SCH(BOYS). SVNR,3 LGM,Rajasthan,335703,,,,,,,
UDAIPUR,8260306501,2015-16,G.P.S.SATVA,MAVLI,G.U.P.S.(PALVAS KALA),VIRDHOLIYA,Rajasthan,313201,,,,,,,
UDAIPUR,8260106701,2015-16,G.U.P.S.,GOGUNDA,G.G.U.P.S.(JASWANT GHRH),JUNJHARPURA,Rajasthan,313708,,ChIJ8WDLXzn6azkRyQ3rD2XQxS0,,,,,
UDAIPUR,8260204111,2015-16,YASH PUBLIC SCHOOL,BADGAON,G.U.P.S.(WADA),DHIKALI,Rajasthan,313001,,,,,,,
UDAIPUR,8260210202,2015-16,G.U.P.S.,BADGAON,G.U.P.S.(WADA),WADA,Rajasthan,313001,,ChIJ8WDLXzn6azkRyQ3rD2XQxS0,,,,,
GANGANAGAR,8010723301,2015-16,GOVT UPPER  PRIMARY SCH ,RAISINGHNAGAR,GUPS 33 ML,33 ML,Rajasthan,335039,,,,,,,
GANGANAGAR,8010723401,2015-16,GOVT UPPER PRIMARY SCH  35 ML BARAWALI,RAISINGHNAGAR,GUPS 35 BARAWALI,35 M L BARAWALI,Rajasthan,335051,,,,,,,
GANGANAGAR,8010723601,2015-16,GOVT UPPER  PRIMARY SCH ,RAISINGHNAGAR,GUPS 35 BARAWALI,85 LNP,Rajasthan,335039,,,,,,,
GANGANAGAR,8010723701,2015-16,GOVT PRIMARY SCH  3 RPM,RAISINGHNAGAR,GUPS 35 BARAWALI,2 RPM,Rajasthan,335039,,,,,,,
CHURU,8040412903,2015-16,NAV GYANJYOTI SSS CHURU,CHURU,"SHARDA,GUPS",NP CHURU_WARD NO 11,Rajasthan,331001,,,,,,,
CHURU,8040412904,2015-16,"SENT TULSI CONVENT S S , CHURU",CHURU,"SHARDA,GUPS",NP CHURU_WARD NO 11,Rajasthan,331001,,,,,,,
CHURU,8040412906,2015-16,GGSS PARKH BALIKA CHURU,CHURU,"SHARDA,GUPS",NP CHURU_WARD NO 11,Rajasthan,331001,,,,,,,
GANGANAGAR,8010654902,2015-16,"GOVT.UPPER PRIMARY SCH.,",GHARASANA,GUPS 2/3 DD,3 DD A,Rajasthan,335711,,,,,,,
UDAIPUR,8260711505,2015-16,G.P.S.MAHUDIYA,JHADOL (PH),G.U.P.S.(ADKALIYA),KANTHARIYA,Rajasthan,313702,,,,,,,
UDAIPUR,8260711506,2015-16,HANS VAHINI PS ,JHADOL (PH),G.U.P.S.(KHARDIYA) ,KANTHARIYA,Rajasthan,313702,,,,,,,
UDAIPUR,8260711507,2015-16,SARASVATI VIDHYA VIHAR,JHADOL (PH),G.U.P.S.(KHARDIYA) ,KANTHARIYA,Rajasthan,313702,,,,,,,
UDAIPUR,8260711509,2015-16,G.S.SEC.S.,JHADOL (PH),G.U.P.S.(KHARDIYA) ,KANTHARIYA,Rajasthan,313702,,,,,,,
GANGANAGAR,8010522001,2015-16,GOVT.PRIMARY SCH. ,VIJAYNAGAR,GUPS JAITSAR FARM,2 SAD,Rajasthan,335709,,,,,,,
GANGANAGAR,8010521703,2015-16,GOVT.PRIMARY SCH. ,VIJAYNAGAR,GUPS JAITSAR FARM,2 JKM,Rajasthan,335702,,,,,,,
GANGANAGAR,8010509102,2015-16,GOVT. SEN.SEC SCHOOL 3/4 DJM,VIJAYNAGAR,GOVT.SR.SEC.SCH(BOYS). SVNR,3 DJM,Rajasthan,335704,,,,,,,
