City,SCHOOL_CODE,AC_YEAR,Name,Locality,Street Address,VILLAGE_NAME,State,Pincode,Place Id,Place Id Filter,j1_place_id,h_category,h_word
VARANASI,9670406302,2015-16,KASTURBA MAHILA VIDYAPITH  I.C. SEWAPURI,SEWAPURI,DEYEEPUR,DEYEI PUR,Uttar Pradesh,221403,,,ChIJPVVVdo3QjzkRZU_FXIImtBU,B,sewapuri
VARANASI,9670302203,2015-16,GANGOTRI U.M.V. ,HARHUA,BHAUMI,UNDI,Uttar Pradesh,221003,,,,,
VARANASI,9670304302,2015-16,MAA RAMPYARI MEMORIAL BALIKA I.C. HARHUA,HARHUA,HARHUA,DHANESARY,Uttar Pradesh,221105,,,,,
VARANASI,9670703601,2015-16,PS SINGHWAR,CHIRAIGAON,MUSTFA BAD,SINGHWAR.,Uttar Pradesh,221104,,,,,
VARANASI,9670703701,2015-16,PS CHHITAUNA,CHIRAIGAON,MUSTFA BAD,CHHEETAUNA,Uttar Pradesh,221104,,,,,
VARANASI,9670703801,2015-16,PS ,CHIRAIGAON,SATHAWAN,SATHAWAN,Uttar Pradesh,221007,,,,,
VARANASI,9670703802,2015-16,UPS ,CHIRAIGAON,SATHAWAN,SATHAWAN,Uttar Pradesh,221007,,ChIJG9hVQMQujjkRWpPUn7p7lyk,,,
VARANASI,9670800601,2015-16,PS ,PINDRA,PINDRA,ROAH,Uttar Pradesh,221206,,,,,
ALLAHABAD,9451804403,2015-16,U.P.S. ,KARCHHANA,KHAYIE,DEWARI KALA,Uttar Pradesh,212307,,,,,
ALLAHABAD,9451804501,2015-16,PS ,KARCHHANA,KHAYIE,KACHARI,Uttar Pradesh,212307,,,,,
ALLAHABAD,9451804601,2015-16,PS ,KARCHHANA,DEEHA,DEEHA,Uttar Pradesh,212307,,,,,
